zip_code,median_age,total_population,median_household_income,bachelors_degree,masters_degree,below_poverty,unemployed,uninsured_adults,with_disability,no_vehicle_households,zip_cd,facility_count,facility_density,is_desert
76086,35.4,21979.0,65707.0,2229.0,766.0,2431.0,481.0,668.0,20874.0,566.0,76086,21.0,0.9554574821420446,0
76087,41.1,31831.0,101606.0,5867.0,1778.0,2616.0,612.0,682.0,31751.0,154.0,76087,3.0,0.09424774590807704,0
76088,43.4,14693.0,89554.0,2114.0,479.0,851.0,410.0,518.0,14679.0,264.0,,0.0,0.0,1
76092,42.2,31212.0,250001.0,8061.0,4385.0,619.0,339.0,159.0,31124.0,174.0,76092,15.0,0.4805843906189927,0
76093,42.9,3485.0,52832.0,202.0,109.0,357.0,259.0,50.0,3485.0,81.0,,0.0,0.0,1
76102,36.8,11645.0,81074.0,1768.0,876.0,1307.0,134.0,29.0,7290.0,306.0,76102,14.0,1.2022327179046801,0
76103,30.8,17285.0,56641.0,1235.0,420.0,3434.0,913.0,1168.0,17049.0,474.0,76103,6.0,0.3471217818918137,0
76104,32.4,18914.0,46098.0,1448.0,548.0,5897.0,501.0,993.0,18476.0,601.0,76104,39.0,1.6989963870320643,0
76105,29.8,23252.0,44193.0,498.0,81.0,5453.0,896.0,1345.0,23173.0,620.0,76105,3.0,0.1290211594701531,0
76106,30.3,37777.0,51972.0,1176.0,309.0,9071.0,1291.0,2085.0,37527.0,472.0,76106,3.0,0.07941339968764063,0
76107,37.6,29629.0,77277.0,7465.0,2794.0,3100.0,513.0,815.0,29380.0,975.0,76107,30.0,1.0125215160822167,0
76108,36.4,44930.0,73183.0,5196.0,2194.0,3808.0,927.0,1407.0,44433.0,335.0,76108,10.0,0.22256843979523705,0
76109,31.9,25658.0,99102.0,6555.0,2954.0,2766.0,488.0,322.0,25527.0,315.0,76109,12.0,0.4676903889625068,0
76110,32.8,33640.0,59933.0,3727.0,1400.0,6558.0,598.0,1919.0,33631.0,855.0,76110,2.0,0.059453032104637336,0
76111,34.9,21366.0,54884.0,1421.0,315.0,2802.0,559.0,987.0,21303.0,257.0,76111,1.0,0.04680333239726669,0
76112,32.7,44116.0,53335.0,4138.0,1380.0,8811.0,1678.0,2658.0,44051.0,1434.0,76112,16.0,0.36268020672771784,0
76114,34.7,27297.0,63454.0,1822.0,550.0,4511.0,583.0,1451.0,26645.0,673.0,76114,3.0,0.10990218705352237,0
76115,28.0,21355.0,45311.0,969.0,859.0,5428.0,556.0,1720.0,21355.0,346.0,76115,1.0,0.04682744088035589,0
76116,34.3,49232.0,50982.0,6991.0,2600.0,11184.0,1407.0,1729.0,48883.0,2677.0,76116,14.0,0.2843678908027299,0
76117,34.7,32692.0,49782.0,1627.0,438.0,4715.0,526.0,1379.0,32545.0,611.0,76117,4.0,0.1223540927444023,0
76118,38.2,16822.0,89394.0,2221.0,1008.0,1390.0,351.0,433.0,16626.0,92.0,76118,3.0,0.1783378908572108,0
76119,32.1,51401.0,44605.0,1813.0,546.0,11376.0,1827.0,2858.0,49727.0,1621.0,76119,10.0,0.19454874418785625,0
76120,34.4,19842.0,70129.0,2957.0,995.0,2502.0,423.0,455.0,19836.0,567.0,76120,9.0,0.4535833081342606,0
76123,33.6,40973.0,91180.0,5274.0,2100.0,3523.0,1813.0,1054.0,40811.0,262.0,76123,6.0,0.14643789812803554,0
76126,38.7,25480.0,106467.0,5044.0,2052.0,943.0,460.0,450.0,25367.0,70.0,76126,2.0,0.07849293563579278,0
76127,35.6,1657.0,103971.0,23.0,20.0,965.0,226.0,263.0,110.0,149.0,,0.0,0.0,1
76131,33.4,50572.0,101087.0,8485.0,3409.0,1992.0,918.0,1514.0,50367.0,201.0,76131,2.0,0.03954757573360753,0
76132,35.8,26709.0,68284.0,5291.0,2499.0,3327.0,471.0,697.0,26411.0,1077.0,76132,20.0,0.7488112621213823,0
76133,33.7,54241.0,69506.0,5779.0,3167.0,7319.0,1226.0,2573.0,53941.0,1527.0,76133,18.0,0.3318522888589812,0
76134,32.3,29211.0,65516.0,2199.0,1302.0,3216.0,1582.0,989.0,29035.0,538.0,76134,4.0,0.1369347163739687,0
76135,39.6,18648.0,69525.0,1921.0,863.0,1805.0,683.0,623.0,18433.0,461.0,76135,4.0,0.2145002145002145,0
76137,34.1,58970.0,86733.0,8907.0,2686.0,3674.0,1302.0,1601.0,58882.0,237.0,76137,7.0,0.11870442597931151,0
76140,32.7,31882.0,70933.0,2093.0,778.0,3399.0,1190.0,1610.0,31751.0,701.0,76140,5.0,0.1568283043723731,0
76148,37.6,24080.0,88121.0,3148.0,700.0,2230.0,737.0,788.0,23964.0,108.0,76148,5.0,0.20764119601328904,0
76155,31.0,6295.0,59653.0,1323.0,702.0,654.0,23.0,63.0,6295.0,164.0,,0.0,0.0,1
76164,35.2,13853.0,52691.0,358.0,68.0,3426.0,382.0,588.0,13853.0,319.0,76164,1.0,0.07218652999350321,0
76177,34.0,21967.0,102719.0,4992.0,1747.0,952.0,944.0,170.0,21963.0,366.0,76177,1.0,0.045522829699094096,0
76179,34.4,74074.0,106288.0,9770.0,3976.0,4876.0,1392.0,1705.0,73848.0,120.0,76179,1.0,0.0135000135000135,0
76180,37.2,37271.0,76416.0,5714.0,2216.0,2605.0,780.0,857.0,36859.0,568.0,76180,15.0,0.4024576748678597,0
76182,42.6,30509.0,110669.0,6317.0,2055.0,1463.0,402.0,587.0,30418.0,78.0,76182,1.0,0.032777213281326815,0
76201,23.7,28345.0,37703.0,3528.0,1639.0,7000.0,1225.0,560.0,27786.0,1094.0,76201,12.0,0.42335508908096664,0
76205,29.0,20734.0,60196.0,3707.0,1105.0,3681.0,744.0,419.0,20306.0,195.0,76205,5.0,0.24114980225716215,0
76207,39.9,16685.0,88152.0,3034.0,1543.0,1539.0,300.0,311.0,16667.0,74.0,76207,3.0,0.17980221756068324,0
76208,34.1,27364.0,100314.0,3919.0,1448.0,2086.0,491.0,806.0,27288.0,219.0,76208,7.0,0.25581055401257125,0
76209,30.9,27538.0,69090.0,3631.0,1953.0,4440.0,702.0,391.0,27384.0,462.0,76209,3.0,0.10894037330234585,0
76210,38.4,44990.0,102036.0,8203.0,3341.0,3528.0,774.0,1466.0,44403.0,351.0,76210,17.0,0.37786174705490105,0
76225,44.3,3093.0,75750.0,382.0,70.0,335.0,95.0,87.0,3093.0,3.0,,0.0,0.0,1
76226,40.3,37413.0,165428.0,11096.0,4324.0,1137.0,550.0,232.0,37413.0,135.0,76226,1.0,0.026728677197765484,0
76227,35.5,49155.0,106113.0,9491.0,3415.0,3770.0,1265.0,1248.0,49045.0,365.0,76227,1.0,0.020343810395687112,0
76228,46.4,1258.0,67386.0,164.0,29.0,158.0,10.0,59.0,1258.0,5.0,,0.0,0.0,1
76230,44.1,9742.0,68301.0,859.0,160.0,946.0,69.0,197.0,9564.0,172.0,76230,3.0,0.3079449804968179,0
76233,42.9,3256.0,68068.0,373.0,180.0,197.0,13.0,49.0,3234.0,31.0,76233,1.0,0.3071253071253071,0
76234,38.4,20110.0,85052.0,1877.0,863.0,922.0,263.0,750.0,19887.0,81.0,76234,9.0,0.4475385380407757,0
76238,35.0,499.0,107614.0,51.0,25.0,965.0,226.0,12.0,499.0,7.0,,0.0,0.0,1
76239,48.6,1157.0,56042.0,95.0,70.0,78.0,12.0,96.0,1157.0,3.0,,0.0,0.0,1
76240,38.4,29253.0,58384.0,2903.0,1085.0,4754.0,603.0,1123.0,28809.0,660.0,76240,10.0,0.3418452808258982,0
76244,34.7,75185.0,116568.0,13782.0,4944.0,3929.0,1741.0,1609.0,75144.0,248.0,76244,12.0,0.15960630444902574,0
76245,64.9,1847.0,66652.0,232.0,73.0,303.0,226.0,19.0,1847.0,149.0,,0.0,0.0,1
76247,37.0,16870.0,107405.0,2384.0,689.0,465.0,501.0,277.0,16743.0,140.0,76247,1.0,0.05927682276229994,0
76248,43.2,40130.0,161383.0,10585.0,4121.0,1300.0,594.0,541.0,39759.0,513.0,76248,9.0,0.224271118863693,0
76249,36.2,9572.0,103375.0,1742.0,320.0,632.0,167.0,494.0,9572.0,213.0,76249,2.0,0.20894274968658588,0
76250,45.9,835.0,81964.0,95.0,36.0,22.0,4.0,8.0,835.0,2.0,,0.0,0.0,1
76251,41.2,672.0,61172.0,95.0,8.0,58.0,13.0,5.0,613.0,149.0,,0.0,0.0,1
76252,45.6,2729.0,103098.0,423.0,163.0,137.0,115.0,26.0,2705.0,22.0,76252,2.0,0.7328691828508611,0
76253,39.4,264.0,64130.0,3.0,259.0,965.0,226.0,263.0,264.0,149.0,,0.0,0.0,1
76255,40.8,5743.0,53901.0,464.0,113.0,986.0,262.0,91.0,5684.0,153.0,76255,2.0,0.34825004353125544,0
76258,43.7,7559.0,81552.0,1212.0,300.0,613.0,193.0,279.0,7413.0,35.0,76258,5.0,0.6614631565021828,0
76259,37.7,5611.0,82041.0,575.0,352.0,655.0,79.0,104.0,5611.0,105.0,,0.0,0.0,1
76261,55.1,152.0,58571.0,33.0,6.0,4.0,4.0,11.0,152.0,149.0,,0.0,0.0,1
76262,37.3,42072.0,130524.0,10061.0,4304.0,1829.0,961.0,555.0,42048.0,253.0,76262,1.0,0.023768777334093934,0
76264,51.6,1143.0,75149.0,227.0,54.0,115.0,23.0,9.0,1143.0,6.0,,0.0,0.0,1
76265,41.3,1696.0,75212.0,212.0,30.0,289.0,23.0,20.0,1696.0,40.0,,0.0,0.0,1
76266,41.1,18546.0,93327.0,2242.0,1172.0,1068.0,210.0,677.0,18546.0,103.0,76266,2.0,0.10783996549121104,0
76268,34.1,125.0,83125.0,703.0,259.0,965.0,9.0,263.0,125.0,149.0,,0.0,0.0,1
76270,51.7,2064.0,68705.0,184.0,31.0,252.0,102.0,51.0,2064.0,43.0,,0.0,0.0,1
76271,44.2,1961.0,77750.0,306.0,56.0,167.0,26.0,53.0,1961.0,16.0,,0.0,0.0,1
76272,47.8,5185.0,93800.0,684.0,150.0,332.0,226.0,169.0,5185.0,45.0,,0.0,0.0,1
76273,40.2,10553.0,81969.0,805.0,494.0,762.0,167.0,135.0,10459.0,210.0,76273,3.0,0.2842793518430778,0
76301,34.0,15610.0,36250.0,598.0,390.0,4704.0,519.0,743.0,15002.0,851.0,76301,25.0,1.6015374759769379,0
76302,37.6,11169.0,51159.0,1342.0,336.0,1481.0,160.0,126.0,10750.0,325.0,76302,9.0,0.8058017727639001,0
76305,46.7,4829.0,73729.0,612.0,149.0,491.0,106.0,175.0,4773.0,95.0,,0.0,0.0,1
76306,33.9,14391.0,47746.0,1234.0,451.0,3185.0,499.0,107.0,13971.0,454.0,76306,1.0,0.06948787436592314,0
76308,31.3,20493.0,70872.0,2594.0,1328.0,3145.0,297.0,305.0,20052.0,393.0,76308,14.0,0.6831601034499585,0
76309,37.2,14216.0,52250.0,1493.0,616.0,2286.0,289.0,314.0,13882.0,384.0,76309,6.0,0.4220596510973551,0
76310,37.8,19676.0,79264.0,2739.0,923.0,1492.0,249.0,321.0,19314.0,213.0,76310,5.0,0.2541166903842244,0
76311,20.2,7009.0,91048.0,269.0,283.0,68.0,76.0,34.0,1673.0,13.0,,0.0,0.0,1
76351,42.8,1687.0,51010.0,181.0,57.0,367.0,226.0,19.0,1642.0,42.0,76351,2.0,1.1855364552459988,0
76354,42.7,11794.0,64493.0,1152.0,652.0,1033.0,268.0,427.0,11566.0,292.0,76354,5.0,0.42394437849754113,0
76357,50.8,490.0,77083.0,52.0,12.0,19.0,4.0,8.0,490.0,6.0,,0.0,0.0,1
76360,43.0,2541.0,51500.0,275.0,51.0,464.0,56.0,17.0,2512.0,135.0,76360,2.0,0.7870916961826052,0
76363,49.3,247.0,34107.0,10.0,4.0,47.0,226.0,263.0,247.0,149.0,,0.0,0.0,1
76364,34.8,228.0,62083.0,31.0,26.0,41.0,8.0,3.0,228.0,3.0,,0.0,0.0,1
76365,45.5,4566.0,62397.0,612.0,239.0,416.0,17.0,155.0,4479.0,81.0,76365,2.0,0.43802014892685065,0
76366,37.3,1984.0,49706.0,201.0,100.0,385.0,72.0,38.0,1984.0,23.0,,0.0,0.0,1
76367,40.5,13984.0,68058.0,1042.0,614.0,605.0,84.0,121.0,9966.0,110.0,76367,2.0,0.14302059496567507,0
76370,55.4,478.0,83250.0,96.0,36.0,3.0,2.0,72.0,478.0,149.0,,0.0,0.0,1
76371,40.8,1628.0,57431.0,93.0,41.0,144.0,19.0,24.0,1576.0,18.0,76371,1.0,0.6142506142506142,0
76372,45.0,1005.0,69167.0,75.0,10.0,94.0,21.0,19.0,1005.0,29.0,,0.0,0.0,1
76373,52.8,155.0,77938.0,25.0,259.0,12.0,226.0,263.0,155.0,149.0,,0.0,0.0,1
76374,39.9,3629.0,41019.0,395.0,99.0,737.0,121.0,133.0,3563.0,127.0,76374,2.0,0.5511160099200882,0
76377,54.6,438.0,52857.0,33.0,12.0,51.0,226.0,11.0,438.0,7.0,,0.0,0.0,1
76379,30.3,596.0,80972.0,57.0,4.0,35.0,3.0,59.0,596.0,2.0,,0.0,0.0,1
76380,47.1,3526.0,53197.0,481.0,73.0,395.0,17.0,140.0,3447.0,46.0,76380,3.0,0.8508224617129893,0
76384,37.0,12279.0,50250.0,1039.0,169.0,2168.0,555.0,5.0,11836.0,252.0,76384,9.0,0.7329587099926703,0
76388,52.2,205.0,48125.0,23.0,4.0,29.0,4.0,4.0,205.0,2.0,,0.0,0.0,1
76389,44.7,1418.0,99375.0,136.0,12.0,92.0,12.0,110.0,1418.0,7.0,,0.0,0.0,1
76401,29.6,30703.0,56918.0,4201.0,1610.0,4817.0,1005.0,564.0,30275.0,557.0,76401,17.0,0.5536918216460932,0
76424,39.5,8656.0,44423.0,778.0,259.0,1414.0,355.0,166.0,8210.0,315.0,76424,3.0,0.3465804066543438,0
76426,40.5,11132.0,82346.0,1339.0,526.0,540.0,205.0,245.0,10488.0,4.0,76426,4.0,0.35932446999640677,0
76427,36.8,1030.0,70141.0,94.0,1.0,91.0,54.0,103.0,1030.0,14.0,,0.0,0.0,1
76429,68.5,129.0,2499.0,39.0,259.0,42.0,226.0,263.0,129.0,149.0,,0.0,0.0,1
76430,45.4,2260.0,60093.0,413.0,65.0,296.0,100.0,76.0,2224.0,69.0,76430,1.0,0.4424778761061947,0
76431,38.2,4543.0,70536.0,314.0,72.0,913.0,170.0,50.0,4543.0,50.0,,0.0,0.0,1
76432,52.1,1178.0,53333.0,68.0,38.0,191.0,15.0,263.0,1178.0,149.0,,0.0,0.0,1
76433,52.5,1945.0,108080.0,408.0,189.0,91.0,25.0,34.0,1945.0,7.0,,0.0,0.0,1
76435,52.2,541.0,59792.0,56.0,1.0,74.0,4.0,14.0,541.0,149.0,,0.0,0.0,1
76436,45.5,101.0,57125.0,23.0,259.0,13.0,5.0,263.0,101.0,149.0,,0.0,0.0,1
76437,40.4,5920.0,63272.0,751.0,303.0,393.0,195.0,206.0,5863.0,33.0,76437,2.0,0.33783783783783783,0
76442,42.2,7281.0,60321.0,523.0,259.0,1102.0,188.0,190.0,7149.0,127.0,76442,5.0,0.6867188572998214,0
76443,43.1,1828.0,49844.0,258.0,38.0,206.0,39.0,52.0,1815.0,31.0,,0.0,0.0,1
76444,44.9,3793.0,57583.0,420.0,104.0,414.0,121.0,263.0,3745.0,47.0,76444,1.0,0.2636435539151068,0
76446,39.5,8554.0,57321.0,801.0,269.0,1603.0,83.0,555.0,8499.0,138.0,76446,2.0,0.23380874444704233,0
76448,46.4,4969.0,63641.0,708.0,297.0,758.0,105.0,65.0,4869.0,107.0,76448,7.0,1.408734151740793,0
76449,57.2,2389.0,73824.0,316.0,119.0,319.0,74.0,28.0,2389.0,18.0,,0.0,0.0,1
76450,39.9,13003.0,71563.0,1440.0,506.0,1924.0,99.0,384.0,12800.0,229.0,76450,7.0,0.5383373067753595,0
76452,56.4,133.0,197593.0,17.0,259.0,26.0,226.0,263.0,133.0,4.0,,0.0,0.0,1
76453,58.8,1442.0,95536.0,195.0,205.0,107.0,25.0,3.0,1442.0,2.0,,0.0,0.0,1
76454,45.5,1668.0,41204.0,96.0,25.0,500.0,37.0,38.0,1644.0,41.0,76454,2.0,1.199040767386091,0
76455,47.5,698.0,54375.0,117.0,23.0,36.0,21.0,10.0,698.0,12.0,,0.0,0.0,1
76457,40.3,4023.0,59569.0,430.0,156.0,579.0,50.0,199.0,3975.0,60.0,76457,1.0,0.24857071836937608,0
76458,38.7,6049.0,56786.0,500.0,142.0,904.0,173.0,156.0,5020.0,281.0,76458,1.0,0.16531658125309967,0
76459,55.6,139.0,48750.0,703.0,259.0,965.0,226.0,18.0,139.0,13.0,,0.0,0.0,1
76460,47.2,472.0,85729.0,91.0,14.0,23.0,226.0,263.0,472.0,149.0,,0.0,0.0,1
76462,39.4,4669.0,94167.0,566.0,372.0,230.0,96.0,126.0,4667.0,27.0,,0.0,0.0,1
76463,47.8,500.0,61250.0,51.0,7.0,50.0,4.0,44.0,500.0,3.0,,0.0,0.0,1
76464,59.4,409.0,63750.0,109.0,32.0,33.0,17.0,4.0,409.0,5.0,,0.0,0.0,1
76466,24.9,621.0,128260.0,61.0,259.0,83.0,226.0,263.0,621.0,37.0,,0.0,0.0,1
76469,65.2,73.0,56750.0,4.0,259.0,24.0,7.0,263.0,73.0,149.0,,0.0,0.0,1
76470,38.0,3022.0,36646.0,140.0,74.0,600.0,32.0,25.0,2978.0,169.0,76470,1.0,0.3309066843150232,0
76471,51.3,1464.0,48529.0,143.0,109.0,312.0,18.0,35.0,1428.0,58.0,76471,1.0,0.6830601092896175,0
76472,44.9,1503.0,96360.0,375.0,83.0,30.0,50.0,165.0,1503.0,14.0,,0.0,0.0,1
76475,43.2,947.0,54688.0,116.0,41.0,186.0,3.0,15.0,947.0,13.0,,0.0,0.0,1
76476,37.9,3423.0,77130.0,247.0,74.0,355.0,47.0,56.0,3423.0,20.0,76476,1.0,0.29214139643587494,0
76481,50.1,205.0,75690.0,39.0,259.0,20.0,226.0,263.0,205.0,149.0,,0.0,0.0,1
76483,52.2,746.0,51827.0,90.0,24.0,71.0,19.0,33.0,746.0,15.0,76483,3.0,1.6989963870320643,0
76484,54.1,739.0,91731.0,64.0,41.0,15.0,226.0,263.0,661.0,149.0,,0.0,0.0,1
76486,36.6,1379.0,65625.0,126.0,28.0,93.0,43.0,263.0,1379.0,11.0,,0.0,0.0,1
76487,37.8,2707.0,75063.0,147.0,152.0,282.0,134.0,218.0,2707.0,149.0,,0.0,0.0,1
76491,30.9,625.0,64438.0,69.0,22.0,130.0,226.0,33.0,625.0,1.0,,0.0,0.0,1
76501,37.0,17200.0,50855.0,1562.0,432.0,4282.0,428.0,736.0,17169.0,801.0,76501,4.0,0.23255813953488375,0
76502,34.6,48508.0,77704.0,6780.0,2787.0,5389.0,1449.0,479.0,47733.0,974.0,76502,17.0,0.35045765646903604,0
76504,33.1,24276.0,44256.0,1906.0,834.0,4604.0,932.0,782.0,23338.0,924.0,76504,18.0,0.7414730598121602,0
76511,42.8,2390.0,54750.0,120.0,42.0,219.0,12.0,55.0,2313.0,13.0,76511,1.0,0.41841004184100417,0
76513,33.5,43738.0,76564.0,5601.0,2087.0,4966.0,798.0,953.0,42128.0,624.0,76513,2.0,0.0457268279299465,0
76518,41.3,1473.0,53125.0,92.0,12.0,289.0,18.0,8.0,1473.0,13.0,,0.0,0.0,1
76519,39.6,483.0,86181.0,100.0,259.0,12.0,226.0,18.0,483.0,30.0,,0.0,0.0,1
76520,37.6,7878.0,59340.0,760.0,227.0,1551.0,347.0,313.0,7554.0,198.0,76520,5.0,0.6346788525006347,0
76522,33.2,41087.0,65760.0,3831.0,1319.0,3621.0,1308.0,780.0,38764.0,752.0,76522,2.0,0.048677197166987124,0
76523,43.3,477.0,56089.0,703.0,259.0,63.0,226.0,263.0,477.0,149.0,,0.0,0.0,1
76524,45.5,4053.0,75435.0,251.0,239.0,1160.0,118.0,28.0,4053.0,15.0,,0.0,0.0,1
76525,46.3,1227.0,74063.0,157.0,66.0,93.0,33.0,27.0,1225.0,28.0,,0.0,0.0,1
76527,39.3,4141.0,71366.0,352.0,109.0,192.0,65.0,284.0,4141.0,26.0,,0.0,0.0,1
76528,39.3,19323.0,58862.0,1428.0,690.0,2263.0,401.0,326.0,16527.0,312.0,76528,4.0,0.20700719349997412,0
76530,45.7,2424.0,76953.0,227.0,41.0,245.0,85.0,33.0,2265.0,19.0,76530,1.0,0.41254125412541254,0
76531,45.1,4591.0,55857.0,581.0,139.0,721.0,55.0,61.0,4433.0,39.0,76531,4.0,0.8712698758440427,0
76534,46.4,2890.0,71103.0,348.0,126.0,228.0,8.0,53.0,2880.0,45.0,,0.0,0.0,1
76537,30.4,11501.0,88250.0,1124.0,341.0,988.0,309.0,669.0,11459.0,123.0,76537,1.0,0.08694896095991654,0
76538,51.7,1155.0,58654.0,179.0,43.0,276.0,226.0,3.0,1147.0,2.0,,0.0,0.0,1
76539,44.8,8713.0,82053.0,925.0,306.0,595.0,183.0,115.0,8580.0,23.0,,0.0,0.0,1
76541,32.1,18849.0,34732.0,1049.0,135.0,4164.0,1204.0,389.0,18007.0,1210.0,76541,3.0,0.15915963711602737,0
76542,31.4,52059.0,73133.0,6434.0,2447.0,6046.0,2469.0,794.0,48389.0,584.0,76542,2.0,0.03841794886571006,0
76543,29.5,33220.0,49021.0,2319.0,958.0,6721.0,1464.0,1015.0,30924.0,860.0,76543,4.0,0.12040939193257075,0
76544,21.7,26040.0,54561.0,1426.0,361.0,2112.0,550.0,45.0,10897.0,29.0,,0.0,0.0,1
76548,34.1,32608.0,71845.0,4353.0,1526.0,3880.0,702.0,498.0,30613.0,721.0,76548,5.0,0.15333660451422965,0
76549,28.8,55730.0,62607.0,5173.0,2041.0,8182.0,2299.0,1199.0,51929.0,586.0,76549,4.0,0.07177462766911898,0
76550,42.7,13574.0,71618.0,1314.0,513.0,1490.0,277.0,173.0,13302.0,287.0,76550,5.0,0.3683512597613084,0
76554,32.4,2509.0,72656.0,204.0,83.0,238.0,80.0,118.0,2506.0,32.0,,0.0,0.0,1
76556,35.8,2008.0,63438.0,120.0,76.0,149.0,53.0,22.0,2008.0,13.0,,0.0,0.0,1
76557,39.4,5389.0,70017.0,649.0,212.0,585.0,141.0,415.0,5389.0,47.0,76557,1.0,0.18556318426424195,0
76559,30.6,6443.0,65022.0,441.0,566.0,1175.0,54.0,122.0,6294.0,188.0,,0.0,0.0,1
76561,42.8,1207.0,69250.0,112.0,59.0,50.0,11.0,34.0,1204.0,12.0,,0.0,0.0,1
76566,35.7,344.0,142500.0,60.0,5.0,13.0,22.0,24.0,344.0,149.0,,0.0,0.0,1
76567,46.5,8244.0,48472.0,587.0,272.0,986.0,194.0,229.0,8048.0,99.0,76567,3.0,0.363901018922853,0
76569,40.1,3304.0,78798.0,258.0,122.0,369.0,42.0,147.0,3304.0,9.0,,0.0,0.0,1
76570,43.4,2243.0,38632.0,148.0,101.0,376.0,226.0,63.0,2189.0,29.0,76570,1.0,0.44583147570218457,0
76571,45.9,9648.0,94517.0,1832.0,632.0,733.0,185.0,297.0,9520.0,38.0,,0.0,0.0,1
76574,41.4,19629.0,68360.0,1781.0,748.0,2100.0,470.0,237.0,19390.0,284.0,76574,7.0,0.35661521218605124,0
76577,37.8,3196.0,68141.0,444.0,91.0,341.0,45.0,167.0,3196.0,65.0,,0.0,0.0,1
76578,41.7,1232.0,92188.0,136.0,23.0,53.0,30.0,3.0,1202.0,3.0,,0.0,0.0,1
76579,33.7,5129.0,69471.0,601.0,171.0,491.0,80.0,79.0,5129.0,197.0,,0.0,0.0,1
76621,35.0,1002.0,94375.0,153.0,55.0,12.0,4.0,13.0,1002.0,5.0,,0.0,0.0,1
76622,36.7,1558.0,73438.0,128.0,35.0,93.0,16.0,79.0,1558.0,1.0,,0.0,0.0,1
76623,41.3,197.0,62917.0,2.0,259.0,28.0,226.0,24.0,197.0,5.0,,0.0,0.0,1
76624,49.0,2587.0,67708.0,124.0,43.0,190.0,261.0,263.0,2571.0,13.0,,0.0,0.0,1
76626,39.0,1363.0,94688.0,109.0,21.0,84.0,45.0,42.0,1363.0,26.0,,0.0,0.0,1
76627,46.1,1389.0,70250.0,80.0,20.0,213.0,31.0,32.0,1389.0,23.0,,0.0,0.0,1
76628,23.3,91.0,117857.0,5.0,259.0,965.0,4.0,13.0,91.0,149.0,,0.0,0.0,1
76629,48.5,1916.0,63333.0,119.0,39.0,258.0,43.0,263.0,1871.0,67.0,76629,1.0,0.521920668058455,0
76630,50.0,1953.0,79000.0,122.0,96.0,229.0,64.0,191.0,1953.0,17.0,,0.0,0.0,1
76631,37.3,540.0,83438.0,39.0,22.0,82.0,21.0,46.0,540.0,149.0,,0.0,0.0,1
76632,40.8,1901.0,41875.0,140.0,25.0,424.0,160.0,12.0,1901.0,26.0,,0.0,0.0,1
76633,41.4,6348.0,106700.0,664.0,423.0,224.0,42.0,61.0,6343.0,19.0,,0.0,0.0,1
76634,49.7,7316.0,68440.0,1007.0,246.0,1048.0,108.0,32.0,7068.0,89.0,76634,5.0,0.6834335702569709,0
76635,28.3,1397.0,55393.0,105.0,85.0,152.0,10.0,19.0,1397.0,23.0,,0.0,0.0,1
76636,39.6,1638.0,66917.0,139.0,26.0,108.0,24.0,126.0,1638.0,18.0,,0.0,0.0,1
76637,47.3,466.0,71250.0,54.0,15.0,66.0,226.0,7.0,466.0,4.0,,0.0,0.0,1
76638,40.1,3106.0,117708.0,433.0,216.0,155.0,43.0,290.0,3106.0,14.0,,0.0,0.0,1
76639,41.3,1823.0,39907.0,125.0,34.0,230.0,39.0,57.0,1823.0,77.0,,0.0,0.0,1
76640,34.5,2953.0,52074.0,319.0,15.0,637.0,31.0,263.0,2953.0,22.0,,0.0,0.0,1
76641,43.9,1714.0,64231.0,85.0,53.0,377.0,24.0,88.0,1714.0,12.0,,0.0,0.0,1
76642,44.2,6216.0,57622.0,665.0,148.0,966.0,24.0,159.0,5832.0,76.0,76642,3.0,0.48262548262548266,0
76643,36.3,16034.0,75898.0,2355.0,941.0,1153.0,388.0,296.0,15936.0,96.0,76643,3.0,0.18710240738430833,0
76645,37.7,10970.0,57500.0,866.0,370.0,1413.0,294.0,400.0,10602.0,463.0,76645,4.0,0.3646308113035552,0
76648,44.6,2751.0,49833.0,247.0,86.0,665.0,85.0,12.0,2725.0,75.0,76648,1.0,0.3635041802980734,0
76649,53.9,700.0,67500.0,69.0,1.0,53.0,10.0,7.0,700.0,2.0,,0.0,0.0,1
76650,35.8,96.0,79167.0,703.0,259.0,965.0,226.0,4.0,96.0,149.0,,0.0,0.0,1
76651,39.0,3902.0,63173.0,258.0,140.0,371.0,50.0,194.0,3892.0,77.0,76651,1.0,0.25627883136852897,0
76652,54.9,955.0,65278.0,62.0,13.0,90.0,34.0,26.0,955.0,18.0,,0.0,0.0,1
76653,49.2,1426.0,56875.0,57.0,14.0,252.0,28.0,263.0,1426.0,12.0,,0.0,0.0,1
76654,38.6,173.0,65417.0,29.0,6.0,27.0,226.0,263.0,173.0,2.0,,0.0,0.0,1
76655,40.3,8591.0,110248.0,1635.0,401.0,455.0,81.0,140.0,8584.0,120.0,,0.0,0.0,1
76656,42.3,2560.0,71691.0,215.0,87.0,99.0,20.0,18.0,2560.0,33.0,,0.0,0.0,1
76657,37.7,12160.0,92935.0,1835.0,510.0,894.0,183.0,206.0,12026.0,151.0,76657,2.0,0.1644736842105263,0
76660,30.3,664.0,47188.0,61.0,3.0,164.0,226.0,49.0,664.0,14.0,,0.0,0.0,1
76661,36.4,7118.0,31888.0,242.0,84.0,1131.0,296.0,650.0,5368.0,354.0,76661,5.0,0.7024445068839561,0
76664,37.2,3698.0,63621.0,252.0,25.0,612.0,93.0,93.0,3423.0,76.0,76664,1.0,0.2704164413196323,0
